"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US90005","ZCTA5 90005","15408","358","10.1","1.4","10.8","1.5","18.3","1.7","17.4","1.7","16.8","2.1","14.4","1.6","5.6","1.1","3.6","0.9","1.5","0.6","1.7","0.6","31214","1052","45746","3794","17.4","(X)","(X)","(X)","(X)","(X)","8173","361","7.3","1.9","7.7","1.6","21.6","2.9","16.0","2.5","17.5","2.7","14.9","2.3","6.3","1.8","4.8","1.3","1.6","0.8","2.1","1.0","32468","2468","49822","4802","(X)","(X)","18.2","(X)","(X)","(X)","4163","315","5.3","1.7","4.4","1.7","19.9","3.3","17.1","3.1","14.8","3.2","16.8","3.6","8.0","2.6","8.2","2.6","2.4","1.4","3.1","1.3","36737","2525","62374","8117","(X)","(X)","(X)","(X)","(X)","(X)","7235","363","15.3","2.4","15.4","2.6","17.3","3.1","16.8","2.6","15.0","2.7","11.3","2.2","4.5","1.4","2.1","1.0","1.1","0.7","1.2","0.7","25987","1570","38690","5681","(X)","(X)","(X)","(X)","15.9","(X)"
"8600000US90006","ZCTA5 90006","19026","291","8.0","1.0","9.4","1.2","20.6","1.5","19.2","1.8","18.9","1.7","14.5","1.6","5.3","0.9","2.9","0.7","0.5","0.3","0.7","0.3","31403","708","38571","1260","20.6","(X)","(X)","(X)","(X)","(X)","12720","342","7.0","1.4","7.8","1.3","22.7","1.8","19.2","1.9","20.3","1.9","13.3","1.7","5.4","1.1","3.3","0.8","0.3","0.3","0.7","0.4","31669","1007","39044","1530","(X)","(X)","20.6","(X)","(X)","(X)","6301","374","3.5","1.2","4.3","1.4","18.2","2.7","21.4","3.0","23.2","2.8","16.5","2.8","5.8","1.7","5.3","1.6","0.6","0.6","1.1","0.6","36960","2518","45757","2272","(X)","(X)","(X)","(X)","(X)","(X)","6306","324","15.1","1.8","15.8","2.6","22.2","3.2","14.1","2.2","14.4","2.6","11.7","2.5","5.2","1.8","0.9","0.6","0.1","0.2","0.5","0.6","22988","1688","31104","1715","(X)","(X)","(X)","(X)","17.0","(X)"
"8600000US90007","ZCTA5 90007","11617","264","24.7","1.8","11.9","1.7","16.2","2.0","12.6","1.6","11.4","1.5","10.5","1.8","5.9","1.1","5.2","1.1","0.8","0.4","0.8","0.4","22646","1264","34786","1478","33.1","(X)","(X)","(X)","(X)","(X)","5825","261","14.0","2.5","10.4","2.2","19.3","2.8","12.3","2.5","15.7","2.7","12.3","2.8","7.6","1.7","6.7","1.6","0.5","0.5","1.1","0.6","29980","3187","41697","2571","(X)","(X)","31.7","(X)","(X)","(X)","3029","250","6.5","2.6","5.3","2.4","18.3","3.5","12.9","3.6","18.6","3.9","16.7","3.9","8.4","2.9","10.3","2.6","1.1","1.0","2.0","1.2","40307","5347","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5792","246","38.7","3.0","14.6","2.1","13.5","2.5","11.6","2.1","7.0","1.5","6.8","2.0","3.8","1.5","3.2","1.4","0.7","0.5","0.1","0.1","12811","1751","24287","2014","(X)","(X)","(X)","(X)","32.4","(X)"
"8600000US90008","ZCTA5 90008","14281","376","12.4","2.1","12.8","2.1","13.0","2.0","10.8","1.9","12.1","2.2","14.6","2.2","8.8","1.7","9.7","1.5","2.9","0.8","2.8","1.1","36180","3478","54676","4195","35.5","(X)","(X)","(X)","(X)","(X)","7519","494","8.4","2.7","4.9","1.9","14.3","3.1","8.6","2.0","13.3","3.3","16.1","3.1","11.6","2.6","14.1","2.3","3.9","1.5","4.8","2.0","50598","4262","69187","5620","(X)","(X)","40.7","(X)","(X)","(X)","3552","381","1.4","1.5","1.5","1.6","13.7","4.5","5.9","2.6","10.7","4.4","20.9","5.1","10.5","3.7","21.6","4.8","5.5","2.9","8.2","3.9","69125","9277","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6762","448","18.0","3.5","21.5","4.2","15.7","3.7","11.2","2.8","10.2","2.7","11.0","3.0","5.4","2.0","5.1","2.0","1.3","0.7","0.5","0.5","20365","4503","36429","5379","(X)","(X)","(X)","(X)","28.4","(X)"
"8600000US90010","ZCTA5 90010","2170","259","12.6","4.8","8.2","3.7","9.6","4.0","6.3","3.0","14.2","5.4","19.3","5.8","7.9","3.5","13.4","5.0","3.9","2.5","4.6","2.6","47308","13522","71900","11095","21.3","(X)","(X)","(X)","(X)","(X)","888","176","9.9","7.7","3.3","3.6","4.1","3.4","1.0","1.5","13.6","9.2","29.3","12.9","6.8","5.2","14.4","9.3","8.4","5.8","9.2","6.1","68306","11024","105120","23349","(X)","(X)","24.2","(X)","(X)","(X)","671","181","4.0","6.8","0.0","5.1","4.2","4.0","1.3","2.0","18.0","11.8","32.2","13.8","6.1","5.2","14.9","11.1","8.5","6.8","10.7","7.7","70875","11562","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1282","216","14.5","5.6","11.6","5.7","13.4","6.3","10.0","5.3","14.6","6.6","14.4","6.5","6.6","3.7","12.6","7.0","0.8","1.2","1.4","1.8","35283","9046","48267","7389","(X)","(X)","(X)","(X)","19.3","(X)"
"8600000US90011","ZCTA5 90011","22242","318","11.0","1.2","10.0","1.1","20.8","1.9","16.1","1.5","17.4","1.4","14.9","1.3","5.0","0.7","3.7","0.7","0.8","0.3","0.4","0.2","29889","1243","38184","1315","33.9","(X)","(X)","(X)","(X)","(X)","18959","368","15.3","1.7","9.8","1.2","20.1","2.1","15.2","1.7","15.6","1.6","14.5","1.4","4.8","0.8","3.3","0.7","0.8","0.3","0.4","0.2","27471","1997","36211","1569","(X)","(X)","31.6","(X)","(X)","(X)","8529","452","4.9","1.3","7.6","1.7","19.2","2.9","16.6","2.3","19.4","2.3","18.8","2.2","7.0","1.4","4.9","1.1","1.3","0.6","0.4","0.3","36107","1855","45025","2612","(X)","(X)","(X)","(X)","(X)","(X)","3283","254","23.0","4.0","19.2","4.0","23.6","4.1","13.0","3.5","12.7","3.8","5.9","2.2","1.3","0.9","0.9","1.0","0.4","0.5","0.0","1.1","17136","1981","23619","2011","(X)","(X)","(X)","(X)","28.4","(X)"
"8600000US90012","ZCTA5 90012","10101","378","15.9","2.1","14.8","2.3","15.1","2.4","8.4","1.5","7.8","1.6","14.0","2.2","7.3","1.3","11.4","2.0","3.4","1.0","1.9","0.8","29492","2783","50578","3255","23.4","(X)","(X)","(X)","(X)","(X)","4247","284","10.8","3.1","8.7","2.3","22.6","4.3","10.1","2.2","11.4","3.0","13.9","3.3","6.0","2.1","10.7","2.6","3.1","1.3","2.7","1.5","30922","5078","52910","5490","(X)","(X)","26.6","(X)","(X)","(X)","2795","255","6.0","2.9","5.2","2.0","24.4","5.1","9.3","2.5","14.6","4.1","15.0","4.0","6.4","2.7","11.2","3.8","3.9","1.9","4.2","2.2","38904","5385","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5854","375","19.9","3.2","20.6","3.3","9.6","2.7","7.0","2.0","4.7","1.9","13.3","2.6","8.3","2.1","11.7","3.0","3.6","1.4","1.3","1.0","24906","4102","48054","4232","(X)","(X)","(X)","(X)","20.8","(X)"
"8600000US90013","ZCTA5 90013","5872","393","21.6","3.9","19.6","5.3","13.7","4.0","5.9","3.0","6.6","2.5","10.3","2.6","9.9","3.1","7.1","2.5","2.9","1.5","2.4","1.2","21120","2581","46275","4868","19.6","(X)","(X)","(X)","(X)","(X)","825","237","5.8","3.7","0.0","4.2","44.0","15.0","6.3","7.0","1.1","1.6","2.3","2.8","16.4","11.6","9.6","6.1","9.7","6.7","4.8","4.8","25139","30004","70495","17144","(X)","(X)","17.7","(X)","(X)","(X)","574","161","3.7","5.0","0.0","5.9","33.6","10.4","1.0","1.7","1.6","2.4","3.3","3.9","23.5","14.6","12.4","7.5","13.9","9.1","7.0","6.8","80962","13731","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5047","398","24.2","4.6","22.8","5.8","9.5","3.5","5.8","3.1","6.8","2.9","11.6","3.1","8.8","3.1","6.7","2.9","1.8","1.2","2.0","1.2","17583","4283","42169","5572","(X)","(X)","(X)","(X)","19.9","(X)"
"8600000US90014","ZCTA5 90014","4677","374","26.9","5.5","20.0","4.7","11.4","3.8","4.8","2.5","9.3","4.6","5.9","2.5","10.3","3.6","7.0","2.8","2.3","1.4","2.2","1.1","17134","4522","45048","7244","16.7","(X)","(X)","(X)","(X)","(X)","497","156","6.0","8.5","0.0","6.8","21.9","13.2","7.0","6.6","3.6","5.8","10.9","9.4","11.3","12.9","22.3","13.9","10.3","10.8","6.6","5.8","78393","36996","113794","45368","(X)","(X)","11.1","(X)","(X)","(X)","405","150","7.4","10.4","0.0","8.3","19.8","14.3","5.7","6.5","4.4","7.1","12.3","11.7","13.8","15.5","27.4","16.7","1.0","1.5","8.1","7.3","78036","33229","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4180","401","29.3","6.1","22.3","5.2","10.1","4.1","4.5","2.8","10.0","5.1","5.3","2.4","10.2","3.8","5.1","2.7","1.4","0.9","1.7","1.0","13504","4364","36862","4921","(X)","(X)","(X)","(X)","17.3","(X)"
"8600000US90015","ZCTA5 90015","7264","266","14.5","2.7","14.2","2.5","15.9","2.6","10.4","1.8","11.5","2.0","11.1","2.3","7.1","1.8","7.8","2.1","3.2","1.5","4.2","1.6","28953","3170","57542","9864","26.4","(X)","(X)","(X)","(X)","(X)","3385","287","11.6","3.3","8.3","2.6","20.9","3.8","12.3","3.0","14.6","3.7","9.6","3.4","4.3","1.7","6.5","2.8","4.7","2.6","7.3","3.2","31570","2771","71567","21691","(X)","(X)","27.3","(X)","(X)","(X)","1911","235","2.4","1.7","6.6","3.2","16.4","4.8","13.2","4.5","13.8","4.7","11.8","5.1","4.8","2.3","10.9","4.6","8.3","4.6","11.7","5.5","47098","8758","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3879","304","20.8","4.3","18.9","3.9","11.1","3.2","8.7","2.8","8.0","3.0","12.2","3.6","8.4","3.0","8.4","3.1","1.9","1.5","1.5","1.0","22536","6112","43105","5086","(X)","(X)","(X)","(X)","22.2","(X)"
"8600000US90016","ZCTA5 90016","17048","363","10.6","1.6","9.4","1.5","15.4","1.9","11.4","1.7","13.5","1.7","16.4","2.0","11.0","1.6","8.6","1.3","2.3","0.8","1.4","0.5","38050","2167","52565","3290","38.7","(X)","(X)","(X)","(X)","(X)","10585","425","7.5","1.7","6.2","1.6","14.3","2.1","12.4","1.9","14.4","2.2","18.1","2.5","12.4","2.2","10.3","2.0","3.1","1.1","1.4","0.6","43678","4053","59537","4817","(X)","(X)","43.4","(X)","(X)","(X)","5036","390","3.7","1.9","4.1","1.8","10.8","3.1","10.0","2.6","14.2","3.1","21.8","3.6","15.2","3.2","13.2","2.9","4.7","2.1","2.3","1.3","54822","4005","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6463","410","17.0","3.5","15.6","2.9","17.3","3.4","10.4","2.5","12.5","2.6","13.3","2.7","6.8","1.8","4.9","1.8","1.3","0.9","0.9","0.7","25095","2921","37922","3193","(X)","(X)","(X)","(X)","28.5","(X)"
"8600000US90017","ZCTA5 90017","9577","307","20.7","2.5","14.9","2.1","20.7","2.5","9.4","1.9","10.3","1.7","8.2","2.1","6.0","1.6","4.1","1.1","3.3","1.2","2.6","1.0","21009","1800","41525","3463","21.5","(X)","(X)","(X)","(X)","(X)","4302","267","16.4","3.8","14.3","3.3","26.9","3.6","13.8","3.0","8.9","2.5","8.7","3.1","3.5","1.5","2.8","1.4","3.6","2.2","1.2","0.8","20770","2350","36261","4358","(X)","(X)","25.5","(X)","(X)","(X)","2438","256","13.2","4.6","13.9","4.7","27.2","4.9","13.9","4.0","7.5","3.1","7.9","3.4","3.9","2.2","4.3","2.3","6.3","3.7","1.8","1.3","22029","4070","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5275","334","25.8","3.7","15.4","2.7","16.7","3.1","6.5","1.9","8.4","2.1","7.8","3.0","7.6","2.7","5.4","1.9","3.1","1.4","3.5","1.6","19868","2208","44352","5785","(X)","(X)","(X)","(X)","17.2","(X)"
"8600000US90018","ZCTA5 90018","15569","263","11.1","1.6","11.8","1.8","18.3","1.6","12.0","1.8","14.4","1.9","17.1","2.1","6.2","1.1","6.1","1.1","2.1","0.6","1.0","0.3","32104","2457","45033","2099","41.9","(X)","(X)","(X)","(X)","(X)","10310","395","10.7","1.8","7.3","1.7","18.5","2.1","12.4","2.1","16.2","2.2","17.5","2.4","7.2","1.5","6.5","1.6","2.6","0.8","1.1","0.4","35784","2261","47859","2744","(X)","(X)","43.5","(X)","(X)","(X)","5021","374","3.1","1.6","4.8","1.9","15.1","2.9","12.5","3.1","18.5","3.1","19.4","3.4","8.1","2.0","11.6","3.0","5.0","1.5","1.8","0.8","45539","4007","61090","4104","(X)","(X)","(X)","(X)","(X)","(X)","5259","385","16.7","2.8","21.7","3.3","17.4","3.1","10.8","2.6","11.3","2.9","13.7","2.8","4.3","1.5","2.6","1.1","0.8","0.7","0.7","0.5","21828","1826","34600","3401","(X)","(X)","(X)","(X)","33.7","(X)"
"8600000US90019","ZCTA5 90019","24161","379","8.0","1.2","8.5","1.1","12.9","1.6","10.4","1.3","16.6","1.6","15.8","1.8","9.7","1.3","8.5","1.0","3.9","0.8","5.7","1.0","43244","2179","68070","3758","29.9","(X)","(X)","(X)","(X)","(X)","14483","526","5.8","1.1","6.5","1.3","13.9","2.1","11.9","1.8","17.6","2.5","14.9","2.1","10.5","1.7","8.4","1.2","4.6","1.2","5.9","1.2","45055","3247","71219","5101","(X)","(X)","33.3","(X)","(X)","(X)","8205","500","2.0","0.9","4.9","1.5","11.3","2.4","9.9","2.3","18.1","3.2","16.5","3.4","12.4","2.4","10.3","1.8","6.1","1.8","8.5","2.1","52448","3436","85439","7353","(X)","(X)","(X)","(X)","(X)","(X)","9678","506","12.8","2.4","13.0","2.1","13.4","2.5","7.4","1.7","14.1","2.5","16.3","2.6","7.0","1.8","8.5","2.1","2.8","0.9","4.7","1.6","37386","3498","59199","5737","(X)","(X)","(X)","(X)","23.5","(X)"
"8600000US90020","ZCTA5 90020","16374","414","7.5","1.3","7.0","1.3","16.5","1.8","15.8","2.0","20.4","2.2","13.8","1.7","8.5","1.4","6.1","1.3","2.0","0.7","2.2","0.6","37121","1563","58386","4495","23.7","(X)","(X)","(X)","(X)","(X)","8632","489","6.1","1.8","6.5","1.7","18.4","2.9","14.9","2.6","22.3","3.4","13.8","2.4","6.9","1.6","5.7","1.7","1.9","1.0","3.7","1.2","38035","1843","68698","8603","(X)","(X)","24.9","(X)","(X)","(X)","5188","429","2.6","1.4","5.1","2.0","13.0","3.4","12.6","3.3","25.0","4.2","18.0","3.5","7.9","2.2","7.0","2.1","2.9","1.6","5.9","2.0","44769","2994","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7742","434","11.4","2.2","9.0","2.2","15.9","2.8","15.7","3.0","16.8","3.0","12.8","2.6","9.6","2.2","6.5","2.0","1.7","0.9","0.6","0.5","33065","2735","44380","2863","(X)","(X)","(X)","(X)","20.4","(X)"
"8600000US90021","ZCTA5 90021","1680","207","30.2","6.1","27.4","6.3","10.7","4.9","4.6","2.5","7.0","3.1","10.1","5.1","2.9","2.2","5.2","3.1","1.4","1.1","0.5","0.8","12748","1885","34130","9456","29.1","(X)","(X)","(X)","(X)","(X)","209","83","18.2","15.2","0.0","15.4","9.6","12.1","10.0","10.7","23.0","16.9","19.1","14.4","9.6","13.9","6.7","7.4","3.8","6.1","0.0","15.4","39492","12236","51525","15423","(X)","(X)","33.5","(X)","(X)","(X)","127","67","0.0","23.8","0.0","23.8","0.0","23.8","16.5","16.8","21.3","23.3","29.1","22.8","15.7","21.9","11.0","12.8","6.3","10.0","0.0","23.8","60208","20113","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1471","199","32.6","6.2","31.3","6.8","10.9","5.3","3.1","2.0","4.7","2.9","8.8","5.5","1.9","1.5","5.0","3.4","1.1","0.9","0.6","1.0","12002","911","31453","10629","(X)","(X)","(X)","(X)","27.7","(X)"
"8600000US90022","ZCTA5 90022","17207","308","7.9","1.3","9.4","1.4","15.4","1.5","13.2","1.6","16.6","2.0","19.4","1.9","9.4","1.3","6.6","1.1","1.7","0.7","0.4","0.3","39051","2153","47740","1715","46.8","(X)","(X)","(X)","(X)","(X)","14105","382","8.6","1.4","8.4","1.7","14.4","1.9","11.9","1.7","17.2","2.0","19.9","1.9","10.1","1.5","7.3","1.3","1.8","0.7","0.3","0.3","41267","1797","49272","1848","(X)","(X)","46.3","(X)","(X)","(X)","7536","452","3.5","1.4","4.7","1.5","12.3","2.3","11.9","2.1","20.6","2.6","23.1","2.8","10.9","2.0","9.3","2.0","3.0","1.2","0.6","0.5","47574","2629","57637","3035","(X)","(X)","(X)","(X)","(X)","(X)","3102","335","18.2","4.1","21.8","5.6","19.4","4.1","12.8","3.7","10.8","3.9","11.6","3.3","4.8","2.3","0.5","0.6","0.0","1.1","0.2","0.3","18799","2661","27628","2503","(X)","(X)","(X)","(X)","36.1","(X)"
"8600000US90023","ZCTA5 90023","10860","216","8.5","1.6","9.1","1.4","16.7","2.6","13.0","1.8","17.5","2.2","19.6","2.0","8.8","1.5","5.2","1.3","1.1","0.6","0.4","0.3","37082","2152","44611","2065","39.0","(X)","(X)","(X)","(X)","(X)","9200","264","8.1","1.8","7.2","1.4","18.3","2.9","14.3","2.3","16.9","2.4","19.3","2.3","8.8","1.6","5.6","1.5","1.2","0.7","0.4","0.4","37247","2921","45165","2137","(X)","(X)","38.7","(X)","(X)","(X)","5323","290","2.8","1.3","5.4","1.7","18.4","4.2","15.5","3.0","18.4","3.4","20.5","3.0","9.4","2.4","7.7","2.2","1.5","1.1","0.3","0.4","40956","1912","49872","3136","(X)","(X)","(X)","(X)","(X)","(X)","1660","216","22.9","6.0","20.3","5.7","18.4","5.9","9.3","4.0","15.9","6.0","9.3","4.0","1.4","1.2","1.6","2.2","0.5","0.8","0.3","0.5","17316","3718","25803","3369","(X)","(X)","(X)","(X)","28.6","(X)"
"8600000US90024","ZCTA5 90024","17261","410","18.3","2.0","4.1","1.1","7.4","1.3","7.4","1.5","7.4","1.4","12.3","1.9","7.1","1.4","12.4","1.9","6.3","1.1","17.3","1.9","59125","6610","120091","7156","28.7","(X)","(X)","(X)","(X)","(X)","5454","301","3.4","1.5","1.5","1.1","3.4","1.8","4.4","2.2","3.2","1.4","11.4","2.9","6.4","2.3","16.9","3.7","9.4","2.5","39.9","4.6","146330","19675","226177","18338","(X)","(X)","30.5","(X)","(X)","(X)","4463","330","2.2","1.6","1.5","1.2","1.7","1.3","3.9","1.9","2.9","1.5","9.7","2.8","7.0","2.7","15.5","4.2","11.2","2.9","44.5","4.8","165842","18371","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11807","451","25.3","2.9","5.3","1.5","9.3","1.8","8.8","2.1","9.4","1.9","12.9","2.3","7.1","1.6","10.4","2.0","4.9","1.3","6.7","1.6","38433","4999","69356","5852","(X)","(X)","(X)","(X)","27.8","(X)"
"8600000US90025","ZCTA5 90025","21577","408","6.0","1.0","3.8","0.9","7.6","1.4","6.5","1.5","9.1","1.5","19.0","2.3","13.4","1.6","16.9","2.0","7.8","1.2","10.1","1.2","71278","4458","96182","4838","25.1","(X)","(X)","(X)","(X)","(X)","8509","528","2.7","1.4","2.2","1.0","7.3","2.4","6.1","2.3","11.2","2.6","13.7","3.3","12.2","2.3","18.1","3.0","11.7","2.5","14.9","2.3","89581","4995","116378","7480","(X)","(X)","28.2","(X)","(X)","(X)","5983","436","2.3","1.7","1.4","0.9","4.3","1.9","4.3","2.0","7.7","2.3","12.5","3.4","12.6","2.8","21.2","4.1","15.9","3.7","18.0","3.0","110549","9506","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13068","528","8.3","1.6","4.9","1.5","8.9","2.0","6.4","1.5","8.8","1.9","21.4","3.2","13.7","2.2","15.8","2.5","5.0","1.2","6.7","1.6","61637","2910","81274","6282","(X)","(X)","(X)","(X)","22.9","(X)"
"8600000US90026","ZCTA5 90026","25139","389","8.0","1.0","6.3","0.9","12.8","1.3","11.3","1.2","14.6","1.1","16.4","1.6","11.1","1.3","9.9","1.1","5.0","0.8","4.8","0.8","46435","2256","66991","2531","43.8","(X)","(X)","(X)","(X)","(X)","13285","463","6.7","1.5","5.7","1.3","14.0","2.1","11.5","1.7","15.8","1.7","16.2","2.1","10.3","1.8","9.9","1.6","4.7","1.0","5.2","1.1","45802","3256","67639","3906","(X)","(X)","47.8","(X)","(X)","(X)","7868","352","2.1","1.0","4.2","1.4","12.3","2.4","8.9","1.9","16.3","2.3","16.8","2.6","12.8","2.5","12.5","2.1","6.0","1.6","8.1","1.8","57176","3670","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11854","523","11.0","1.8","8.1","1.5","11.9","1.8","11.1","1.9","12.3","1.9","15.3","2.3","11.9","2.0","9.2","1.7","5.2","1.3","4.1","1.2","43845","3155","63239","4178","(X)","(X)","(X)","(X)","37.6","(X)"
"8600000US90027","ZCTA5 90027","21485","355","8.0","1.2","9.7","1.3","12.0","1.4","9.4","1.3","10.5","1.4","17.1","1.7","10.8","1.3","11.8","1.4","3.8","0.7","6.8","0.9","50316","2385","76505","3731","29.7","(X)","(X)","(X)","(X)","(X)","8582","400","5.1","1.6","4.7","1.5","15.5","2.5","9.6","1.9","9.9","2.2","15.8","2.9","9.2","2.0","13.1","2.4","5.1","1.5","12.0","2.1","59460","5612","96829","7395","(X)","(X)","36.5","(X)","(X)","(X)","5844","388","3.0","1.5","3.7","1.5","12.2","2.6","10.2","2.3","9.3","2.4","15.1","3.4","10.3","2.5","14.9","2.9","6.3","2.0","15.0","2.8","68023","5998","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12903","447","10.1","1.6","13.0","1.9","10.2","1.6","8.9","1.7","11.0","1.8","17.9","2.3","12.0","1.8","10.8","1.9","2.7","0.9","3.3","0.8","44617","4734","62204","3916","(X)","(X)","(X)","(X)","24.5","(X)"
"8600000US90028","ZCTA5 90028","15621","498","14.6","2.0","11.9","1.8","14.4","2.4","12.9","2.2","12.4","2.0","15.6","2.7","8.5","1.6","5.8","1.3","2.0","0.7","1.8","0.5","31742","2322","46269","2462","35.2","(X)","(X)","(X)","(X)","(X)","3992","337","11.2","3.6","3.9","2.2","18.5","4.2","13.6","4.0","15.7","3.6","18.9","5.3","11.4","3.4","4.0","2.2","1.9","1.4","0.9","0.9","37835","4857","47275","4042","(X)","(X)","40.9","(X)","(X)","(X)","2223","269","10.8","5.5","1.4","1.5","22.1","6.1","11.1","5.5","14.0","4.3","17.9","6.1","14.7","5.6","3.5","2.3","2.8","2.1","1.6","1.7","41224","7996","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11629","526","16.5","2.4","14.5","2.2","13.3","2.7","12.4","2.5","11.6","2.4","13.6","2.6","7.8","1.8","6.3","1.7","1.9","0.8","2.1","0.7","29624","2638","45226","2813","(X)","(X)","(X)","(X)","33.1","(X)"
"8600000US90029","ZCTA5 90029","14129","270","9.4","1.6","9.4","1.4","15.7","1.6","15.3","1.7","15.9","1.9","17.9","1.8","7.4","1.2","6.2","1.1","1.4","0.5","1.5","0.7","35253","2055","46402","2306","39.4","(X)","(X)","(X)","(X)","(X)","7733","309","9.0","2.1","4.7","1.3","19.2","2.3","17.6","2.5","13.8","2.9","21.1","3.0","6.3","1.6","5.6","1.6","1.4","0.8","1.4","0.8","34696","2827","46492","3090","(X)","(X)","40.2","(X)","(X)","(X)","4552","334","4.5","2.0","3.1","1.6","18.8","3.1","18.2","3.6","14.9","3.6","23.1","4.1","7.5","2.5","6.5","2.3","1.6","1.1","1.9","1.1","40965","5422","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6396","378","14.1","3.0","15.1","2.6","12.1","2.3","12.5","2.6","16.6","3.0","14.7","2.4","5.9","1.4","6.1","1.8","1.2","0.6","1.6","1.2","31075","2556","42339","3170","(X)","(X)","(X)","(X)","36.3","(X)"
"8600000US90031","ZCTA5 90031","11286","216","7.3","1.3","9.5","1.5","19.3","2.2","14.3","2.4","12.8","1.7","15.7","2.3","9.9","1.7","7.7","1.5","1.9","0.7","1.6","0.8","34656","2301","49579","2806","38.3","(X)","(X)","(X)","(X)","(X)","8285","253","6.5","1.6","6.0","1.5","22.7","2.7","14.3","2.6","12.5","2.0","18.0","2.7","10.0","2.1","6.9","1.6","1.6","0.7","1.5","0.9","35369","2657","49542","3521","(X)","(X)","39.3","(X)","(X)","(X)","4963","330","3.4","1.4","5.6","1.8","21.0","3.2","12.1","2.7","11.8","2.5","21.8","3.7","11.3","2.8","8.7","2.0","2.4","1.2","1.9","1.3","44387","5715","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3001","241","13.4","3.4","19.8","4.5","13.7","3.4","10.8","3.6","12.7","3.5","9.8","2.9","7.3","2.8","9.4","2.9","1.2","1.2","1.9","1.5","27589","4153","44693","4734","(X)","(X)","(X)","(X)","30.8","(X)"
